date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2026-04-30,AZ,MIL,-12,1,-10,1,Michael Soroka,Brandon Woodruff
2026-05-01,AZ,CHC,-1,5,-1,5,Zac Gallen,Colin Rea
2026-05-02,AZ,CHC,-2,0,-1,0,Ryne Nelson,Shota Imanaga
2026-05-03,AZ,CHC,-4,4,-4,2,Merrill Kelly,Matthew Boyd
2026-05-05,AZ,PIT,9,9,7,7,Eduardo Rodriguez,Bubba Chandler
2026-05-06,AZ,PIT,-1,0,-1,0,Michael Soroka,Paul Skenes
2026-05-07,AZ,PIT,-2,2,-2,2,Zac Gallen,Mitch Keller
2026-05-08,AZ,NYM,-2,1,0,1,Ryne Nelson,Nolan Mclean
2026-05-09,AZ,NYM,1,2,1,2,Merrill Kelly,Clay Holmes
2026-05-10,AZ,NYM,4,5,4,5,Eduardo Rodriguez,Huascar Brazoban
2026-05-11,AZ,TEX,1,1,1,1,Michael Soroka,Jakob Junis
2026-05-12,AZ,TEX,-3,4,-6,1,Zac Gallen,Mackenzie Gore
2026-05-13,AZ,TEX,-1,5,-2,1,Ryne Nelson,Kumar Rocker
2026-05-15,AZ,COL,8,9,6,7,Merrill Kelly,Kyle Freeland
2026-05-16,AZ,COL,-2,2,-1,2,Eduardo Rodriguez,Tomoyuki Sugano
2026-05-17,AZ,COL,2,8,6,8,Michael Soroka,Michael Lorenzen
2026-05-18,AZ,SF,10,12,10,12,Zac Gallen,Robbie Ray
2026-05-19,AZ,SF,2,5,-2,1,Ryne Nelson,Landen Roupp
2026-05-20,AZ,SF,3,6,3,6,Merrill Kelly,Tyler Mahle
2026-05-21,AZ,COL,1,2,1,1,Eduardo Rodriguez,Zach Agnos
2026-05-22,AZ,COL,-1,2,1,2,Michael Soroka,Tomoyuki Sugano
2026-05-23,AZ,COL,1,5,2,5,Zac Gallen,Michael Lorenzen
2026-05-24,AZ,COL,8,9,9,9,Ryne Nelson,Jose Quintana
2026-05-25,AZ,SF,4,6,4,6,Merrill Kelly,Landen Roupp
2026-05-26,AZ,SF,2,7,2,4,Eduardo Rodriguez,Tyler Mahle
2026-05-27,AZ,SF,1,3,0,2,Michael Soroka,Trevor Mcdonald
2026-05-29,AZ,SEA,-1,6,-1,5,Zac Gallen,George Kirby
2026-05-30,AZ,SEA,-4,1,-5,0,Ryne Nelson,Bryan Woo
2026-05-31,AZ,SEA,-1,2,-1,1,Merrill Kelly,Bryce Miller
2026-06-01,AZ,LAD,3,4,0,1,Eduardo Rodriguez,Emmet Sheehan
2026-06-02,AZ,LAD,-1,5,-2,2,Michael Soroka,Eric Lauer
2026-06-03,AZ,LAD,-7,0,-5,0,Zac Gallen,Shohei Ohtani
2026-06-04,AZ,LAD,1,3,-2,0,Ryne Nelson,Justin Wrobleski
2026-06-05,AZ,WSH,-13,1,-11,1,Merrill Kelly,Foster Griffin
2026-06-06,AZ,WSH,-5,1,-1,1,Eduardo Rodriguez,Zack Littell
2026-06-07,AZ,WSH,4,5,3,4,Michael Soroka,Cade Cavalli
2026-06-09,AZ,MIA,-4,6,-4,2,Zac Gallen,Max Meyer
2026-06-10,AZ,MIA,-8,0,-8,0,Ryne Nelson,Ryan Gusto
2026-06-11,AZ,MIA,-2,0,-2,0,Merrill Kelly,Tyler Phillips
2026-06-12,AZ,CIN,3,5,0,2,Eduardo Rodriguez,Nick Lodolo
2026-06-13,AZ,CIN,-1,1,0,1,Michael Soroka,Rhett Lowder
2026-06-14,AZ,CIN,2,5,0,3,Zac Gallen,Andrew Abbott
2026-06-15,AZ,LAA,1,4,0,2,Ryne Nelson,Walbert Urena
2026-06-16,AZ,LAA,-7,0,-6,0,Merrill Kelly,Reid Detmers
2026-06-17,AZ,LAA,7,8,7,8,Eduardo Rodriguez,Sam Aldegheri
2026-06-19,AZ,MIN,4,9,3,6,Michael Soroka,Connor Prielipp
2026-06-20,AZ,MIN,-8,8,-14,2,Zac Gallen,Taj Bradley
