date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2026-05-15,BOS,ATL,-1,2,-1,1,Connelly Early,Spencer Strider
2026-05-16,BOS,ATL,1,3,-1,1,Payton Tolle,Bryce Elder
2026-05-17,BOS,ATL,-7,1,-7,0,Brayan Bello,Grant Holmes
2026-05-18,BOS,KC,2,3,2,2,Sonny Gray,Seth Lugo
2026-05-19,BOS,KC,6,7,1,2,Ranger Suarez,Bailey Falter
2026-05-20,BOS,KC,1,4,-1,2,Connelly Early,Michael Wacha
2026-05-22,BOS,MIN,-2,6,3,6,Payton Tolle,Connor Prielipp
2026-05-23,BOS,MIN,-2,2,-3,1,Jovani Moran,Taj Bradley
2026-05-24,BOS,MIN,-1,5,-2,4,Sonny Gray,Bailey Ober
2026-05-26,BOS,ATL,-1,6,-2,3,Ranger Suarez,Spencer Strider
2026-05-27,BOS,ATL,8,8,6,6,Connelly Early,Bryce Elder
2026-05-28,BOS,ATL,-8,2,-5,2,Payton Tolle,Chris Sale
2026-05-29,BOS,CLE,-1,3,-1,3,Tyler Samaniego,Slade Cecconi
2026-05-30,BOS,CLE,8,9,1,2,Sonny Gray,Parker Messick
2026-05-31,BOS,CLE,5,9,-1,3,Ranger Suarez,Tanner Bibee
2026-06-02,BOS,BAL,-2,2,-2,2,Connelly Early,Shane Baz
2026-06-03,BOS,BAL,7,8,8,8,Payton Tolle,Chris Bassitt
2026-06-04,BOS,BAL,-6,2,-7,1,Brayan Bello,Trevor Rogers
2026-06-05,BOS,NYY,2,5,2,5,Sonny Gray,Ryan Weathers
2026-06-07,BOS,NYY,-5,1,0,1,Ranger Suarez,Cam Schlittler
2026-06-08,BOS,TB,-2,1,-1,1,Connelly Early,Ian Seymour
2026-06-09,BOS,TB,-1,3,-3,1,Payton Tolle,Nick Martinez
2026-06-10,BOS,TB,-2,5,-5,0,Jake Bennett,Drew Rasmussen
2026-06-12,BOS,TEX,9,10,5,6,Sonny Gray,Jack Leiter
2026-06-13,BOS,TEX,3,6,0,2,Ranger Suarez,Jacob Degrom
2026-06-14,BOS,TEX,-2,4,-3,3,Connelly Early,Nathan Eovaldi
2026-06-16,BOS,TOR,-5,1,-4,0,Payton Tolle,Dylan Cease
2026-06-17,BOS,TOR,-3,0,-2,0,Jake Bennett,Braydon Fisher
2026-06-18,BOS,TOR,-1,3,-2,0,Sonny Gray,Trey Yesavage
2026-06-19,BOS,SEA,4,6,1,1,Ranger Suarez,Bryce Miller
2026-06-20,BOS,SEA,4,5,4,5,Connelly Early,Emerson Hancock
2026-06-21,BOS,SEA,-2,1,-2,1,Payton Tolle,Logan Gilbert
2026-06-22,BOS,COL,-1,2,2,2,Jake Bennett,Ryan Feltner
2026-06-23,BOS,COL,3,5,4,5,Sonny Gray,Sean Sullivan
2026-06-24,BOS,COL,-2,6,3,6,Ranger Suarez,Kyle Freeland
2026-06-25,BOS,NYY,3,6,2,4,Connelly Early,Cam Schlittler
2026-06-26,BOS,NYY,5,6,5,5,Payton Tolle,Will Warren
2026-06-27,BOS,NYY,3,4,3,4,Jake Bennett,Gerrit Cole
2026-06-28,BOS,NYY,1,5,2,2,Sonny Gray,Carlos Rodon
2026-06-29,BOS,WSH,3,6,3,6,Ranger Suarez,Miles Mikolas
2026-06-30,BOS,WSH,-7,1,0,1,Connelly Early,Cade Cavalli
2026-07-01,BOS,WSH,-8,2,-7,0,Payton Tolle,Brad Lord
2026-07-03,BOS,LAA,3,5,5,5,Jake Bennett,Reid Detmers
2026-07-04,BOS,LAA,7,8,6,7,Sonny Gray,Sam Aldegheri
2026-07-05,BOS,LAA,2,7,2,5,Ranger Suarez,Ryan Johnson
2026-07-07,BOS,CWS,7,8,4,4,Payton Tolle,Noah Schultz
2026-07-08,BOS,CWS,5,5,5,5,Jake Bennett,Davis Martin
2026-07-09,BOS,CWS,1,2,1,2,Patrick Sandoval,Anthony Kay
2026-07-10,BOS,NYM,4,6,1,2,Sonny Gray,Nolan Mclean
2026-07-11,BOS,NYM,4,4,2,2,Eduardo Rivera,Freddy Peralta
2026-07-12,BOS,NYM,1,3,-2,0,Payton Tolle,Zach Thornton
2026-07-17,BOS,TB,7,10,6,9,Eduardo Rivera,Mason Englert
2026-07-18,BOS,TB,1,7,-2,3,Patrick Sandoval,Ian Seymour
2026-07-19,BOS,TB,5,6,5,6,Sonny Gray,Shane Mcclanahan
2026-07-20,BOS,BAL,1,6,0,4,Payton Tolle,Shane Baz
2026-07-22,BOS,BAL,1,6,2,6,Eduardo Rivera,Dean Kremer
2026-07-24,BOS,TOR,2,6,4,4,Patrick Sandoval,Trey Yesavage
2026-07-25,BOS,TOR,-6,0,-5,0,Sonny Gray,Dylan Cease
2026-07-26,BOS,TOR,5,6,3,3,Ranger Suarez,Kevin Gausman
2026-07-27,BOS,ATH,2,4,2,4,Payton Tolle,Jack Perkins
2026-07-28,BOS,ATH,-1,3,-1,0,Jake Bennett,Gage Jump
2026-07-29,BOS,ATH,2,4,0,2,Patrick Sandoval,Jacob Lopez
2026-07-30,BOS,ATH,1,5,-1,3,Sonny Gray,Mason Barnett
2026-07-31,BOS,LAD,5,9,-1,3,Ranger Suarez,Edgardo Henriquez
