date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2026-04-25,DET,CIN,-7,2,-6,2,Jack Flaherty,Brady Singer
2026-04-26,DET,CIN,5,8,-1,2,Keider Montero,Rhett Lowder
2026-04-28,DET,ATL,-3,2,-2,0,Casey Mize,Martin Perez
2026-04-29,DET,ATL,-1,3,1,3,Tarik Skubal,Jr Ritchie
2026-04-30,DET,ATL,3,5,-1,1,Framber Valdez,Bryce Elder
2026-05-01,DET,TEX,-1,4,0,4,Jack Flaherty,Mackenzie Gore
2026-05-02,DET,TEX,4,5,4,5,Keider Montero,Kumar Rocker
2026-05-03,DET,TEX,6,7,3,3,Tyler Holton,Jack Leiter
2026-05-04,DET,BOS,-1,4,2,2,Tyler Holton,Payton Tolle
2026-05-05,DET,BOS,-7,3,-7,3,Framber Valdez,Jovani Moran
2026-05-06,DET,BOS,-4,0,-4,0,Jack Flaherty,Sonny Gray
2026-05-08,DET,KC,-1,3,2,3,Keider Montero,Kris Bubic
2026-05-09,DET,KC,-4,1,-5,0,Burch Smith,Michael Wacha
2026-05-10,DET,KC,3,6,2,5,Brenan Hanifee,Noah Cameron
2026-05-12,DET,NYM,-8,2,-4,2,Jack Flaherty,Freddy Peralta
2026-05-13,DET,NYM,-1,2,1,2,Framber Valdez,Christian Scott
2026-05-14,DET,NYM,-5,4,-4,3,Keider Montero,Nolan Mclean
2026-05-15,DET,TOR,1,3,0,2,Brenan Hanifee,Trey Yesavage
2026-05-16,DET,TOR,-1,1,1,1,Casey Mize,Mason Fluharty
2026-05-17,DET,TOR,-3,1,-4,0,Jack Flaherty,Kevin Gausman
2026-05-18,DET,CLE,-6,2,-6,1,Framber Valdez,Slade Cecconi
2026-05-19,DET,CLE,-1,3,0,3,Keider Montero,Parker Messick
2026-05-20,DET,CLE,-1,2,0,0,Drew Anderson,Tanner Bibee
2026-05-21,DET,CLE,-2,1,-2,0,Casey Mize,Joey Cantillo
2026-05-22,DET,BAL,-3,4,-3,4,Jack Flaherty,Keegan Akin
2026-05-24,DET,BAL,-1,4,3,4,Framber Valdez,Trevor Rogers
2026-05-26,DET,LAA,-4,6,2,6,Keider Montero,Jack Kochanowicz
2026-05-27,DET,LAA,4,4,3,3,Casey Mize,Jose Soriano
2026-05-28,DET,LAA,-6,1,-2,1,Jack Flaherty,Grayson Rodriguez
2026-05-29,DET,CWS,-1,3,1,2,Troy Melton,Brandon Eisert
2026-05-30,DET,CWS,-6,1,-1,1,Framber Valdez,Anthony Kay
2026-05-31,DET,CWS,-1,1,1,1,Keider Montero,Sean Burke
2026-06-01,DET,TB,1,10,3,8,Ty Madden,Griffin Jax
2026-06-02,DET,TB,8,8,7,7,Jack Flaherty,Steven Matz
2026-06-03,DET,TB,5,7,4,6,Troy Melton,Nick Martinez
2026-06-05,DET,SEA,4,7,2,3,Framber Valdez,Bryan Woo
2026-06-06,DET,SEA,-4,0,-4,0,Keider Montero,Bryce Miller
2026-06-07,DET,SEA,1,5,-2,1,Jack Flaherty,Luis Castillo
2026-06-09,DET,MIN,6,10,4,8,Troy Melton,Taj Bradley
2026-06-10,DET,MIN,-2,4,-1,3,Framber Valdez,Mike Paredes
2026-06-11,DET,MIN,11,11,7,7,Keider Montero,Zebby Matthews
2026-06-12,DET,CLE,-1,2,-2,1,Jack Flaherty,Tanner Bibee
2026-06-13,DET,CLE,-2,1,-2,1,Tarik Skubal,Joey Cantillo
2026-06-15,DET,HOU,6,9,3,6,Drew Anderson,Kai Wei
2026-06-16,DET,HOU,-2,2,0,1,Framber Valdez,Hunter Brown
2026-06-17,DET,HOU,-2,2,-4,0,Casey Mize,Peter Lambert
2026-06-19,DET,CWS,1,4,1,4,Tarik Skubal,Brandon Eisert
2026-06-20,DET,CWS,3,4,2,3,Troy Melton,Sean Newcomb
2026-06-21,DET,CWS,1,5,-1,1,Keider Montero,Davis Martin
2026-06-22,DET,NYY,2,5,4,5,Framber Valdez,Gerrit Cole
2026-06-23,DET,NYY,-1,3,-1,3,Casey Mize,Carlos Rodon
2026-06-24,DET,NYY,-2,2,-2,2,Tarik Skubal,Ryan Weathers
2026-06-25,DET,HOU,-1,1,-1,0,Troy Melton,Tatsuya Imai
2026-06-26,DET,HOU,8,8,8,8,Keider Montero,Spencer Arrighetti
2026-06-27,DET,HOU,-2,6,2,6,Framber Valdez,Kai Wei
2026-06-28,DET,HOU,-2,5,3,3,Jack Flaherty,Hunter Brown
2026-06-29,DET,NYY,4,7,7,7,Casey Mize,Ryan Weathers
2026-06-30,DET,NYY,6,9,7,9,Tarik Skubal,Cam Schlittler
2026-07-01,DET,NYY,4,6,2,2,Troy Melton,Will Warren
2026-07-02,DET,TEX,-6,4,-3,3,Framber Valdez,Nathan Eovaldi
2026-07-04,DET,TEX,3,3,3,3,Jack Flaherty,Cal Quantrill
2026-07-05,DET,TEX,3,6,4,6,Casey Mize,Kumar Rocker
2026-07-07,DET,ATH,4,6,5,6,Tarik Skubal,J T
2026-07-08,DET,ATH,5,6,5,6,Troy Melton,Jeffrey Springs
2026-07-09,DET,ATH,3,4,2,3,Framber Valdez,Jose Suarez
2026-07-10,DET,PHI,8,10,5,7,Jack Flaherty,Aaron Nola
2026-07-11,DET,PHI,-2,2,-3,1,Casey Mize,Cristopher Sanchez
2026-07-12,DET,PHI,-5,0,-5,0,Tarik Skubal,Zack Wheeler
2026-07-17,DET,LAA,1,2,-1,0,Troy Melton,Reid Detmers
2026-07-18,DET,LAA,7,7,7,7,Tarik Skubal,Grayson Rodriguez
2026-07-19,DET,LAA,-1,2,-2,1,Casey Mize,Ryan Johnson
2026-07-20,DET,CHC,2,8,1,4,Jack Flaherty,Jameson Taillon
2026-07-21,DET,CHC,-9,2,-9,0,Framber Valdez,David Peterson
2026-07-22,DET,CHC,4,5,3,4,Keider Montero,Colin Rea
2026-07-23,DET,KC,1,4,-2,0,Troy Melton,Randy Dobnak
2026-07-24,DET,KC,1,2,1,2,Tarik Skubal,Beck Way
2026-07-25,DET,KC,-1,2,1,2,Casey Mize,Michael Wacha
2026-07-26,DET,KC,-1,4,1,4,Framber Valdez,Luinder Avila
