date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2026-05-14,SEA,HOU,5,8,4,7,Luis Castillo,Mike Burrows
2026-05-15,SEA,SD,-2,0,-1,0,Emerson Hancock,Randy Vasquez
2026-05-16,SEA,SD,-3,4,-3,2,Logan Gilbert,Walker Buehler
2026-05-17,SEA,SD,-5,3,-4,3,George Kirby,Lucas Giolito
2026-05-18,SEA,CWS,5,6,3,3,Bryan Woo,Noah Schultz
2026-05-19,SEA,CWS,-1,1,1,1,Bryce Miller,Anthony Kay
2026-05-20,SEA,CWS,1,5,0,2,Emerson Hancock,Sean Burke
2026-05-22,SEA,KC,2,2,0,0,Logan Gilbert,Noah Cameron
2026-05-23,SEA,KC,-5,0,-5,0,George Kirby,Stephen Kolek
2026-05-24,SEA,KC,-2,6,-4,1,Bryan Woo,Seth Lugo
2026-05-25,SEA,ATH,7,9,7,7,Luis Castillo,Aaron Civale
2026-05-26,SEA,ATH,3,4,4,4,Emerson Hancock,Gage Jump
2026-05-27,SEA,ATH,8,9,6,6,Logan Gilbert,Jeffrey Springs
2026-05-29,SEA,AZ,1,7,1,6,George Kirby,Zac Gallen
2026-05-30,SEA,AZ,4,5,5,5,Bryan Woo,Ryne Nelson
2026-05-31,SEA,AZ,1,3,1,2,Bryce Miller,Merrill Kelly
2026-06-01,SEA,NYM,1,3,-1,1,Emerson Hancock,Austin Warren
2026-06-02,SEA,NYM,5,8,5,8,Logan Gilbert,Huascar Brazoban
2026-06-03,SEA,NYM,-6,1,-5,1,George Kirby,Freddy Peralta
2026-06-05,SEA,DET,-4,3,-2,1,Bryan Woo,Framber Valdez
2026-06-06,SEA,DET,4,4,4,4,Bryce Miller,Keider Montero
2026-06-07,SEA,DET,-1,4,2,3,Luis Castillo,Jack Flaherty
2026-06-08,SEA,BAL,3,6,4,5,Emerson Hancock,Trey Gibson
2026-06-09,SEA,BAL,1,6,2,3,Logan Gilbert,Trevor Rogers
2026-06-10,SEA,BAL,-5,2,-3,0,George Kirby,Brandon Young
2026-06-11,SEA,BAL,-2,5,-2,5,Bryan Woo,Kyle Bradish
2026-06-12,SEA,WSH,8,10,7,8,Bryce Miller,Zack Littell
2026-06-13,SEA,WSH,-5,3,-2,3,Luis Castillo,Cade Cavalli
2026-06-14,SEA,WSH,-9,1,-5,1,Emerson Hancock,Pj Poulin
2026-06-16,SEA,BAL,2,3,0,1,Logan Gilbert,Brandon Young
2026-06-17,SEA,BAL,-2,3,-2,1,George Kirby,Kyle Bradish
2026-06-18,SEA,BAL,3,3,3,3,Bryan Woo,Shane Baz
2026-06-19,SEA,BOS,-4,2,-1,0,Bryce Miller,Ranger Suarez
2026-06-20,SEA,BOS,-4,1,-4,1,Emerson Hancock,Connelly Early
2026-06-21,SEA,BOS,2,3,2,3,Logan Gilbert,Payton Tolle
2026-06-23,SEA,PIT,1,3,-1,1,George Kirby,Mitch Keller
2026-06-24,SEA,PIT,-10,1,-4,1,Bryan Woo,Braxton Ashcraft
2026-06-25,SEA,PIT,-4,1,-2,1,Bryce Miller,Bubba Chandler
2026-06-26,SEA,CLE,2,3,0,1,Luis Castillo,Joey Cantillo
2026-06-27,SEA,CLE,-1,3,-4,0,Logan Gilbert,Slade Cecconi
2026-06-28,SEA,CLE,-1,5,3,4,Emerson Hancock,Gavin Williams
2026-06-29,SEA,LAA,4,6,4,6,George Kirby,Ryan Johnson
2026-06-30,SEA,LAA,5,8,5,5,Bryan Woo,Jose Soriano
2026-07-02,SEA,LAA,1,1,1,1,Bryce Miller,Walbert Urena
2026-07-03,SEA,TOR,-2,0,-2,0,Luis Castillo,Dylan Cease
2026-07-04,SEA,TOR,11,11,11,11,Logan Gilbert,Shane Bieber
2026-07-05,SEA,TOR,4,4,3,3,Emerson Hancock,Trey Yesavage
2026-07-07,SEA,MIA,-1,5,-2,2,Bryan Woo,Max Meyer
2026-07-08,SEA,MIA,-2,0,-2,0,George Kirby,Tyler Phillips
2026-07-09,SEA,MIA,-4,4,-4,2,Bryce Miller,Janson Junk
2026-07-10,SEA,TB,-5,2,-2,2,Luis Castillo,Nick Martinez
2026-07-11,SEA,TB,-5,1,-1,1,Logan Gilbert,Griffin Jax
2026-07-12,SEA,TB,6,8,7,7,Emerson Hancock,Ian Seymour
2026-07-17,SEA,SF,-7,0,-3,0,Bryce Miller,Landen Roupp
2026-07-18,SEA,SF,1,4,-3,0,Bryan Woo,Logan Webb
2026-07-19,SEA,SF,3,6,1,4,Logan Gilbert,Robbie Ray
2026-07-20,SEA,CIN,8,8,1,1,George Kirby,Andrew Abbott
2026-07-21,SEA,CIN,-2,2,-3,0,Luis Castillo,Chase Burns
2026-07-22,SEA,CIN,-2,3,1,3,Emerson Hancock,Brady Singer
2026-07-24,SEA,TEX,-1,4,-2,3,Bryce Miller,Mackenzie Gore
2026-07-25,SEA,TEX,-6,1,-4,1,Bryan Woo,Nathan Eovaldi
2026-07-26,SEA,TEX,2,6,-2,1,Logan Gilbert,Jacob Degrom
2026-07-27,SEA,TEX,-4,3,-5,2,George Kirby,Kumar Rocker
2026-07-28,SEA,LAD,1,7,0,5,Luis Castillo,Justin Wrobleski
2026-07-29,SEA,LAD,-2,2,-4,0,Emerson Hancock,Eric Lauer
2026-07-30,SEA,LAD,-4,2,-4,2,Bryan Woo,Roki Sasaki
2026-07-31,SEA,MIN,-2,3,1,3,Bryce Miller,Zebby Matthews
2026-08-01,SEA,MIN,1,4,1,3,Logan Gilbert,Connor Prielipp
2026-08-02,SEA,MIN,1,7,3,3,George Kirby,Taj Bradley
2026-08-04,SEA,DET,-8,0,-4,0,Emerson Hancock,Troy Melton
2026-08-05,SEA,DET,2,4,3,3,Bryan Woo,Drew Anderson
2026-08-06,SEA,DET,-11,0,-4,0,Bryce Miller,Framber Valdez
2026-08-07,SEA,TB,-1,1,-2,0,Logan Gilbert,Drew Rasmussen
2026-08-08,SEA,TB,-1,2,-2,1,George Kirby,Casey Legumina
2026-08-09,SEA,TB,-3,1,-3,1,Emerson Hancock,Ian Seymour
2026-08-11,SEA,NYY,-3,1,1,1,Bryan Woo,Ryan Weathers
2026-08-12,SEA,NYY,-5,5,0,5,Bryce Miller,Will Warren
2026-08-13,SEA,NYY,1,1,1,1,Logan Gilbert,Max Fried
2026-08-14,SEA,HOU,-3,7,-2,3,George Kirby,Peter Lambert
2026-08-15,SEA,HOU,5,10,3,5,Emerson Hancock,Hayden Wesneski
2026-08-16,SEA,HOU,1,3,1,3,Bryan Woo,Hunter Brown
2026-08-18,SEA,MIL,-22,0,-11,0,Bryce Miller,Kyle Harrison
2026-08-19,SEA,MIL,2,7,4,7,Logan Gilbert,Dustin May
2026-08-20,SEA,MIL,-3,4,-2,4,George Kirby,Robert Gasser
2026-08-21,SEA,CHC,1,6,2,5,Emerson Hancock,Matthew Boyd
2026-08-22,SEA,CHC,1,5,-2,2,Kade Anderson,David Peterson
2026-08-23,SEA,CHC,-17,2,-5,2,Bryce Miller,Shota Imanaga
2026-08-24,SEA,PHI,7,9,6,8,Logan Gilbert,Zack Wheeler
2026-08-25,SEA,PHI,3,4,1,2,George Kirby,Aaron Nola
2026-08-26,SEA,PHI,-6,0,-6,0,Bryan Woo,Jesus Luzardo
2026-08-28,SEA,TOR,-7,1,-5,1,Emerson Hancock,Dylan Cease
2026-08-29,SEA,TOR,-1,3,-1,3,Kade Anderson,Jose Soriano
2026-08-30,SEA,TOR,-7,0,-4,0,Logan Gilbert,Max Scherzer
2026-08-31,SEA,BOS,-1,8,2,7,George Kirby,Payton Tolle
2026-09-01,SEA,BOS,3,9,7,9,Bryan Woo,Jedixson Paez
2026-09-02,SEA,BOS,5,8,7,8,Bryce Miller,Patrick Sandoval
2026-09-03,SEA,ATH,-3,4,-1,4,Kade Anderson,Jack Perkins
2026-09-04,SEA,ATH,-1,6,-2,5,Logan Gilbert,Kade Morris
2026-09-05,SEA,ATH,-4,2,-4,0,George Kirby,Jeffrey Springs
