date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2026-05-14,MIA,MIN,-8,1,-6,0,Braxton Garrett,Zebby Matthews
2026-05-15,MIA,TB,-5,2,-5,2,Janson Junk,Ian Seymour
2026-05-16,MIA,TB,5,10,-1,0,Sandy Alcantara,Nick Martinez
2026-05-17,MIA,TB,-3,3,-4,2,Eury Perez,Drew Rasmussen
2026-05-18,MIA,ATL,12,12,12,12,Max Meyer,Jr Ritchie
2026-05-19,MIA,ATL,-4,4,0,4,Braxton Garrett,Martin Perez
2026-05-20,MIA,ATL,-8,1,-7,1,Janson Junk,Chris Sale
2026-05-21,MIA,ATL,-6,3,-4,2,Sandy Alcantara,Spencer Strider
2026-05-22,MIA,NYM,1,2,1,2,Eury Perez,Tobias Myers
2026-05-23,MIA,NYM,3,4,4,4,Max Meyer,Freddy Peralta
2026-05-24,MIA,NYM,4,4,0,0,Tyler Phillips,Christian Scott
2026-05-25,MIA,TOR,6,8,3,5,Janson Junk,Trey Yesavage
2026-05-26,MIA,TOR,-7,1,-7,1,Sandy Alcantara,Braydon Fisher
2026-05-27,MIA,TOR,-1,1,-1,1,Eury Perez,Kevin Gausman
2026-05-29,MIA,NYM,-2,7,-2,4,Max Meyer,Freddy Peralta
2026-05-30,MIA,NYM,-5,1,-3,1,Tyler Phillips,Christian Scott
2026-05-31,MIA,NYM,-9,1,-9,1,John King,Nolan Mclean
2026-06-01,MIA,WSH,4,7,1,4,Sandy Alcantara,Cade Cavalli
2026-06-02,MIA,WSH,4,7,3,4,Lake Bachar,Richard Lovelady
2026-06-03,MIA,WSH,3,4,0,1,Max Meyer,Andrew Alvarez
2026-06-05,MIA,TB,-6,0,-5,0,Ryan Gusto,Drew Rasmussen
2026-06-06,MIA,TB,1,4,4,4,Lake Bachar,Shane Mcclanahan
2026-06-07,MIA,TB,3,4,1,2,Sandy Alcantara,Griffin Jax
2026-06-09,MIA,AZ,4,10,4,6,Max Meyer,Zac Gallen
2026-06-10,MIA,AZ,8,8,8,8,Ryan Gusto,Ryne Nelson
2026-06-11,MIA,AZ,2,2,2,2,Tyler Phillips,Merrill Kelly
2026-06-12,MIA,PIT,5,8,0,2,Sandy Alcantara,Braxton Ashcraft
2026-06-13,MIA,PIT,-1,2,0,2,Lake Bachar,Bubba Chandler
2026-06-14,MIA,PIT,2,4,1,2,Max Meyer,Paul Skenes
2026-06-15,MIA,PHI,-7,0,-5,0,Ryan Gusto,Zack Wheeler
2026-06-16,MIA,PHI,-6,2,-8,0,Tyler Phillips,Jesus Luzardo
2026-06-17,MIA,PHI,8,12,6,10,Sandy Alcantara,Andrew Painter
2026-06-19,MIA,SF,1,4,-1,2,Lake Bachar,Landen Roupp
2026-06-20,MIA,SF,3,6,4,6,Max Meyer,Trevor Mcdonald
2026-06-21,MIA,SF,1,2,1,2,Ryan Gusto,Logan Webb
2026-06-22,MIA,TEX,-1,3,0,2,Tyler Phillips,Tyler Alexander
2026-06-23,MIA,TEX,2,6,5,6,Sandy Alcantara,Cal Quantrill
2026-06-24,MIA,TEX,2,4,1,2,Eury Perez,Jacob Degrom
2026-06-26,MIA,STL,4,4,0,0,Max Meyer,Michael Mcgreevy
2026-06-27,MIA,STL,4,5,3,4,Ryan Gusto,Andre Pallante
2026-06-28,MIA,STL,-1,1,-1,1,Tyler Phillips,Kyle Leahy
2026-06-29,MIA,COL,3,10,1,6,Sandy Alcantara,Sean Sullivan
2026-06-30,MIA,COL,11,14,7,8,Eury Perez,Tanner Gordon
2026-07-01,MIA,COL,-3,3,-3,2,Max Meyer,Kyle Freeland
2026-07-02,MIA,COL,-10,4,-8,4,Ryan Gusto,Michael Lorenzen
2026-07-03,MIA,ATH,7,12,3,8,Tyler Phillips,Jack Perkins
2026-07-04,MIA,ATH,5,7,4,4,Sandy Alcantara,Aaron Civale
2026-07-05,MIA,ATH,1,9,8,8,Eury Perez,Gage Jump
2026-07-07,MIA,SEA,1,6,2,4,Max Meyer,Bryan Woo
2026-07-08,MIA,SEA,2,2,2,2,Tyler Phillips,George Kirby
2026-07-09,MIA,SEA,4,8,4,6,Janson Junk,Bryce Miller
2026-07-10,MIA,CLE,-1,2,-2,1,Sandy Alcantara,Parker Messick
2026-07-11,MIA,CLE,-3,1,-2,0,Eury Perez,Tanner Bibee
2026-07-12,MIA,CLE,-3,2,-2,1,Tyler Phillips,Joey Cantillo
2026-07-17,MIA,MIL,-1,1,0,1,Sandy Alcantara,Logan Henderson
2026-07-18,MIA,MIL,-2,6,-3,3,Max Meyer,Shane Drohan
2026-07-19,MIA,MIL,-2,1,1,1,Eury Perez,Robert Gasser
2026-07-20,MIA,HOU,-3,5,-3,4,Janson Junk,Ronel Blanco
2026-07-21,MIA,HOU,-2,3,-4,1,Tyler Phillips,Tatsuya Imai
2026-07-22,MIA,HOU,-3,2,0,2,Sandy Alcantara,Peter Lambert
2026-07-24,MIA,SD,-2,2,0,2,Ryan Gusto,German Marquez
2026-07-25,MIA,SD,-5,2,-1,1,Eury Perez,Randy Vasquez
2026-07-26,MIA,SD,-2,3,2,3,Janson Junk,Walker Buehler
2026-07-27,MIA,PHI,1,8,-1,5,Tyler Phillips,Zack Wheeler
2026-07-28,MIA,PHI,1,1,1,1,Sandy Alcantara,Aaron Nola
2026-07-29,MIA,PHI,2,8,-3,3,Ryan Gusto,Jesus Luzardo
2026-07-30,MIA,NYM,-2,2,-1,1,Eury Perez,Nolan Mclean
2026-07-31,MIA,NYM,3,5,4,5,Janson Junk,Kodai Senga
2026-08-01,MIA,NYM,4,6,4,6,Tyler Phillips,Zac Thornton
2026-08-02,MIA,NYM,2,2,1,1,Sandy Alcantara,Robert Stock
2026-08-04,MIA,ATL,-2,2,-1,0,Ryan Gusto,Grant Holmes
2026-08-05,MIA,ATL,-3,1,-3,1,Eury Perez,Bryce Elder
2026-08-06,MIA,ATL,-8,3,-6,0,Janson Junk,Martin Perez
2026-08-07,MIA,LAA,-1,3,1,2,Tyler Phillips,George Klassen
2026-08-08,MIA,LAA,7,7,7,7,Sandy Alcantara,Walbert Urena
2026-08-09,MIA,LAA,9,12,8,10,Ryan Gusto,Grayson Rodriguez
2026-08-11,MIA,PIT,2,2,2,2,Eury Perez,Paul Skenes
2026-08-12,MIA,PIT,6,8,6,8,Janson Junk,Carmen Mlodzinski
2026-08-13,MIA,PIT,-12,1,-5,0,Tyler Phillips,Braxton Ashcraft
2026-08-14,MIA,CIN,-1,0,-1,0,Sandy Alcantara,Chase Burns
2026-08-15,MIA,CIN,4,8,-1,3,Ryan Gusto,Brady Singer
2026-08-16,MIA,CIN,6,7,0,0,Eury Perez,Nick Lodolo
2026-08-17,MIA,PHI,-1,5,-3,1,Janson Junk,Cristopher Sanchez
2026-08-18,MIA,PHI,-2,4,-2,3,Cade Gibson,Zack Wheeler
2026-08-19,MIA,PHI,-3,1,-2,1,Sandy Alcantara,Aaron Nola
2026-08-21,MIA,WSH,1,3,-1,0,???,Brad Lord
2026-08-22,MIA,WSH,2,4,2,4,Eury Perez,Jake Irvin
2026-08-23,MIA,WSH,4,6,3,5,Janson Junk,Jackson Kent
2026-08-24,MIA,BOS,-2,2,0,1,Sandy Alcantara,Ranger Suarez
2026-08-25,MIA,BOS,-4,3,0,2,Tyler Phillips,Payton Tolle
2026-08-26,MIA,BOS,4,4,2,2,Ryan Gusto,Sonny Gray
2026-08-28,MIA,WSH,-7,2,-4,1,Eury Perez,Jackson Kent
