date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-06-19,WSH,COL,1,4,0,2,Trevor Williams,Chase Dollander
2025-06-20,WSH,LAD,-1,5,-4,2,Mackenzie Gore,Clayton Kershaw
2025-06-21,WSH,LAD,4,7,1,3,Jake Irvin,Dustin May
2025-06-22,WSH,LAD,-6,7,-1,3,Michael Soroka,Shohei Ohtani
2025-06-23,WSH,SD,4,10,4,6,Mitchell Parker,Stephen Kolek
2025-06-24,WSH,SD,-1,3,-1,3,Trevor Williams,Ryan Bergert
2025-06-25,WSH,SD,-1,0,-1,0,Mackenzie Gore,Nick Pivetta
2025-06-27,WSH,LAA,6,15,0,9,Jake Irvin,Jose Soriano
2025-06-28,WSH,LAA,-6,2,0,1,Michael Soroka,Kyle Hendricks
2025-06-29,WSH,LAA,3,7,-1,2,Mitchell Parker,Jack Kochanowicz
2025-07-02,WSH,DET,-2,9,-8,3,Trevor Williams,Jack Flaherty
2025-07-03,WSH,DET,4,11,6,9,Jake Irvin,Dietrich Enns
2025-07-04,WSH,BOS,-9,2,-8,1,Michael Soroka,Lucas Giolito
2025-07-05,WSH,BOS,-7,3,-6,3,Mitchell Parker,Walker Buehler
2025-07-06,WSH,BOS,-2,4,-2,2,Shinnosuke Ogasawara,Garrett Crochet
2025-07-08,WSH,STL,-2,2,-2,2,Jake Irvin,Sonny Gray
2025-07-09,WSH,STL,6,8,6,7,Mackenzie Gore,Andre Pallante
2025-07-10,WSH,STL,-7,1,-7,0,Michael Soroka,Miles Mikolas
2025-07-11,WSH,MIL,-5,3,-5,2,Mitchell Parker,Dl Hall
2025-07-12,WSH,MIL,-1,5,-1,2,Shinnosuke Ogasawara,Brandon Woodruff
2025-07-13,WSH,MIL,-7,1,-3,0,Jake Irvin,Freddy Peralta
2025-07-18,WSH,SD,-5,2,-1,0,Michael Soroka,Dylan Cease
2025-07-19,WSH,SD,2,4,2,4,Mitchell Parker,Yu Darvish
2025-07-20,WSH,SD,-7,1,-7,1,Mackenzie Gore,Nick Pivetta
2025-07-21,WSH,CIN,2,10,4,10,Jake Irvin,Brady Singer
2025-07-22,WSH,CIN,5,6,5,6,Brad Lord,Chase Burns
2025-07-23,WSH,CIN,-5,0,-1,0,Michael Soroka,Nick Lodolo
2025-07-25,WSH,MIN,-1,0,-1,0,Mackenzie Gore,Zebby Matthews
2025-07-26,WSH,MIN,6,9,3,5,Mitchell Parker,Joe Ryan
2025-07-27,WSH,MIN,5,7,5,7,Jake Irvin,Cole Sands
2025-07-28,WSH,HOU,1,2,0,1,Brad Lord,Framber Valdez
2025-07-29,WSH,HOU,-3,4,-4,2,Michael Soroka,Jason Alexander
2025-07-30,WSH,HOU,-8,1,-8,1,Mackenzie Gore,Ryan Gusto
2025-08-01,WSH,MIL,-7,9,-5,4,Mitchell Parker,Jose Quintana
2025-08-02,WSH,MIL,-6,2,-3,2,Jake Irvin,Brandon Woodruff
2025-08-03,WSH,MIL,-11,3,-4,1,Brad Lord,Logan Henderson
2025-08-05,WSH,ATH,-9,7,-7,3,Mackenzie Gore,Luis Severino
2025-08-06,WSH,ATH,1,2,0,1,Cade Cavalli,Jeffrey Springs
2025-08-07,WSH,ATH,-6,0,-4,0,Mitchell Parker,Jacob Lopez
2025-08-08,WSH,SF,-5,0,-4,0,Jake Irvin,Matt Gage
2025-08-09,WSH,SF,2,4,3,4,Brad Lord,Carson Whisenhunt
2025-08-10,WSH,SF,8,8,6,6,Mackenzie Gore,Justin Verlander
2025-08-11,WSH,KC,-3,4,-2,4,Cade Cavalli,Bailey Falter
2025-08-12,WSH,KC,-3,5,-5,2,Mitchell Parker,Michael Wacha
2025-08-13,WSH,KC,1,8,1,7,Jake Irvin,Seth Lugo
2025-08-14,WSH,PHI,1,3,-1,1,Brad Lord,Jesus Luzardo
2025-08-15,WSH,PHI,-4,2,0,2,Mackenzie Gore,Zack Wheeler
2025-08-16,WSH,PHI,2,2,2,2,Cade Cavalli,Taijuan Walker
2025-08-17,WSH,PHI,-2,9,-3,6,Mitchell Parker,Aaron Nola
2025-08-19,WSH,NYM,-7,1,-6,0,Jake Irvin,David Peterson
2025-08-20,WSH,NYM,1,5,1,5,Brad Lord,Kodai Senga
2025-08-21,WSH,NYM,6,9,2,5,Mackenzie Gore,Sean Manaea
2025-08-22,WSH,PHI,1,5,0,3,Cade Cavalli,Taijuan Walker
2025-08-23,WSH,PHI,-2,4,-3,3,Mitchell Parker,Aaron Nola
2025-08-24,WSH,PHI,-1,2,-3,0,Jake Irvin,Ranger Suarez
2025-08-25,WSH,NYY,-5,5,-7,0,Brad Lord,Cam Schlittler
2025-08-26,WSH,NYY,-4,1,-4,1,Mackenzie Gore,Luis Gil
2025-08-27,WSH,NYY,-9,2,-10,1,Cade Cavalli,Max Fried
2025-08-29,WSH,TB,-3,1,-2,1,Mitchell Parker,Adrian Houser
2025-08-30,WSH,TB,-3,1,-4,0,Jake Irvin,Ryan Pepiot
2025-08-31,WSH,TB,-3,4,-3,4,Brad Lord,Ian Seymour
2025-09-01,WSH,MIA,2,2,2,2,Andrew Alvarez,Lake Bachar
2025-09-02,WSH,MIA,3,5,3,5,Cade Cavalli,Adam Mazur
2025-09-03,WSH,MIA,5,10,4,8,Mitchell Parker,Eury Perez
2025-09-05,WSH,CHC,-6,5,-5,5,Jake Irvin,Javier Assad
2025-09-06,WSH,CHC,1,2,1,2,Brad Lord,Matthew Boyd
2025-09-07,WSH,CHC,3,6,-1,1,Andrew Alvarez,Drew Pomeranz
2025-09-08,WSH,MIA,8,15,9,11,Cade Cavalli,Janson Junk
2025-09-09,WSH,MIA,2,7,6,7,Mitchell Parker,Adam Mazur
2025-09-10,WSH,MIA,-5,3,-1,3,Jake Irvin,Eury Perez
2025-09-11,WSH,MIA,-5,0,-2,0,Mackenzie Gore,Ryan Weathers
2025-09-12,WSH,PIT,1,6,-1,2,Brad Lord,Mitch Keller
2025-09-13,WSH,PIT,-4,1,1,1,Andrew Alvarez,Bubba Chandler
2025-09-14,WSH,PIT,1,4,0,3,Cade Cavalli,Mike Burrows
2025-09-15,WSH,ATL,-8,3,-5,1,Mitchell Parker,Spencer Strider
2025-09-16,WSH,ATL,-3,3,-3,2,Mackenzie Gore,Chris Sale
2025-09-17,WSH,ATL,-5,4,-1,3,Brad Lord,Hurston Waldrep
2025-09-19,WSH,NYM,-6,6,-2,6,Andrew Alvarez,Brandon Sproat
2025-09-20,WSH,NYM,2,5,3,3,Cade Cavalli,Nolan Mclean
2025-09-21,WSH,NYM,1,3,1,3,Jake Irvin,Sean Manaea
2025-09-22,WSH,ATL,-6,5,-6,5,Mackenzie Gore,Chris Sale
