date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-08-02,TB,LAD,4,4,4,4,Drew Rasmussen,Blake Snell
2025-08-03,TB,LAD,-3,0,-1,0,Joe Boyle,Yoshinobu Yamamoto
2025-08-04,TB,LAA,-4,1,-4,1,Adrian Houser,Yusei Kikuchi
2025-08-05,TB,LAA,4,7,4,7,Ryan Pepiot,Jose Soriano
2025-08-06,TB,LAA,1,5,0,4,Shane Baz,Tyler Anderson
2025-08-08,TB,SEA,-1,2,2,2,Drew Rasmussen,Luis Castillo
2025-08-09,TB,SEA,-3,4,-3,4,Joe Boyle,Logan Evans
2025-08-10,TB,SEA,-3,3,-1,3,Adrian Houser,Bryan Woo
2025-08-11,TB,ATH,3,7,3,4,Ryan Pepiot,Jeffrey Springs
2025-08-12,TB,ATH,-6,0,-5,0,Shane Baz,Jacob Lopez
2025-08-13,TB,ATH,6,8,4,6,Drew Rasmussen,J T
2025-08-15,TB,SF,1,7,0,6,Joe Boyle,Landen Roupp
2025-08-16,TB,SF,1,2,-1,0,Adrian Houser,Justin Verlander
2025-08-17,TB,SF,-6,1,-4,0,Ryan Pepiot,Logan Webb
2025-08-19,TB,NYY,-10,3,-10,2,Shane Baz,Carlos Rodon
2025-08-20,TB,NYY,-2,4,-2,0,Drew Rasmussen,Cam Schlittler
2025-08-21,TB,STL,-3,4,-3,3,Joe Boyle,Sonny Gray
2025-08-22,TB,STL,4,10,5,7,Adrian Houser,Miles Mikolas
2025-08-24,TB,STL,5,7,7,7,Ryan Pepiot,Matthew Liberatore
2025-08-25,TB,CLE,9,9,4,4,Ian Seymour,Tanner Bibee
2025-08-26,TB,CLE,-3,0,-3,0,Shane Baz,Parker Messick
2025-08-27,TB,CLE,-1,3,1,3,Drew Rasmussen,Slade Cecconi
2025-08-29,TB,WSH,3,4,2,3,Adrian Houser,Mitchell Parker
2025-08-30,TB,WSH,3,4,4,4,Ryan Pepiot,Jake Irvin
2025-08-31,TB,WSH,3,7,3,7,Ian Seymour,Brad Lord
2025-09-01,TB,SEA,8,10,5,5,Shane Baz,Luis Castillo
2025-09-02,TB,SEA,1,6,1,4,Drew Rasmussen,Bryan Woo
2025-09-03,TB,SEA,5,9,5,9,Adrian Houser,George Kirby
2025-09-04,TB,CLE,2,4,4,4,Ryan Pepiot,Logan Allen
2025-09-05,TB,CLE,-6,1,-6,1,Griffin Jax,Gavin Williams
2025-09-06,TB,CLE,-1,2,0,2,Shane Baz,Tanner Bibee
2025-09-07,TB,CLE,-1,1,-1,1,Drew Rasmussen,Parker Messick
2025-09-09,TB,CWS,1,5,0,4,Adrian Houser,Yoendrys Gomez
2025-09-10,TB,CWS,-1,5,-1,5,Griffin Jax,Sean Burke
2025-09-11,TB,CWS,-4,1,-5,0,Ian Seymour,Shane Smith
2025-09-12,TB,CHC,-2,4,-2,4,Shane Baz,Matthew Boyd
2025-09-13,TB,CHC,1,5,0,3,Drew Rasmussen,Colin Rea
2025-09-14,TB,CHC,-1,3,1,3,Adrian Houser,Shota Imanaga
2025-09-15,TB,TOR,-1,1,1,1,Joe Boyle,Trey Yesavage
2025-09-16,TB,TOR,-1,5,-3,3,Ryan Pepiot,Jose Berrios
2025-09-17,TB,TOR,1,2,0,1,Ian Seymour,Kevin Gausman
2025-09-18,TB,TOR,4,4,4,4,Shane Baz,Chris Bassitt
2025-09-19,TB,BOS,-4,7,1,3,Drew Rasmussen,Garrett Crochet
2025-09-20,TB,BOS,-3,3,-2,1,Adrian Houser,Kyle Harrison
2025-09-21,TB,BOS,4,7,3,4,Joe Boyle,Connelly Early
2025-09-23,TB,BAL,-6,0,-6,0,Ryan Pepiot,Dean Kremer
2025-09-24,TB,BAL,4,6,4,4,Shane Baz,Tyler Wells
