date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-07-13,ATL,STL,-1,4,-2,3,Davis Daniel,Sonny Gray
2025-07-18,ATL,NYY,4,7,7,7,Spencer Strider,Ian Hamilton
2025-07-19,ATL,NYY,-3,9,2,8,Joey Wentz,Will Warren
2025-07-20,ATL,NYY,-2,2,-2,1,Grant Holmes,Marcus Stroman
2025-07-21,ATL,SF,4,9,6,9,Bryce Elder,Hayden Birdsong
2025-07-22,ATL,SF,-9,0,-5,0,Davis Daniel,Landen Roupp
2025-07-23,ATL,SF,-6,3,-6,0,Spencer Strider,Justin Verlander
2025-07-25,ATL,TEX,-5,3,-4,0,Joey Wentz,Nathan Eovaldi
2025-07-26,ATL,TEX,-1,5,0,4,Grant Holmes,Kumar Rocker
2025-07-27,ATL,TEX,-7,1,-7,1,Bryce Elder,Jack Leiter
2025-07-28,ATL,KC,3,10,2,4,Spencer Strider,Rich Hill
2025-07-29,ATL,KC,-3,6,-6,3,Erick Fedde,Seth Lugo
2025-07-30,ATL,KC,-1,0,0,0,Joey Wentz,Angel Zerpa
2025-07-31,ATL,CIN,1,12,0,3,Carlos Carrasco,Andrew Abbott
2025-08-01,ATL,CIN,-1,2,-1,0,Bryce Elder,Brady Singer
2025-08-02,ATL,CIN,2,4,1,3,Austin Cox,Chase Burns
2025-08-04,ATL,MIL,-2,1,-2,1,Erick Fedde,Quinn Priester
2025-08-05,ATL,MIL,-5,2,-4,1,Joey Wentz,Freddy Peralta
2025-08-06,ATL,MIL,-1,4,-2,3,Spencer Strider,Jose Quintana
2025-08-07,ATL,MIA,2,8,-1,5,Carlos Carrasco,Eury Perez
2025-08-08,ATL,MIA,-4,1,-4,1,Bryce Elder,Edward Cabrera
2025-08-09,ATL,MIA,2,8,4,8,Erick Fedde,Sandy Alcantara
2025-08-10,ATL,MIA,6,7,2,3,Joey Wentz,Cal Quantrill
2025-08-12,ATL,NYM,-8,5,-6,5,Spencer Strider,Clay Holmes
2025-08-13,ATL,NYM,5,11,5,11,Carlos Carrasco,David Peterson
2025-08-14,ATL,NYM,1,4,-1,2,Bryce Elder,Kodai Senga
2025-08-15,ATL,CLE,2,2,1,1,Hurston Waldrep,Joey Cantillo
2025-08-16,ATL,CLE,9,10,9,10,Joey Wentz,Slade Cecconi
2025-08-17,ATL,CLE,1,5,1,5,Erick Fedde,Logan Allen
2025-08-18,ATL,CWS,-4,9,-5,5,Spencer Strider,Yoendrys Gomez
2025-08-19,ATL,CWS,1,11,-6,4,Bryce Elder,Shane Smith
2025-08-20,ATL,CWS,1,1,1,1,Hurston Waldrep,Martin Perez
2025-08-22,ATL,NYM,-5,7,-5,2,Joey Wentz,Nolan Mclean
2025-08-23,ATL,NYM,-7,2,-1,2,Cal Quantrill,Clay Holmes
2025-08-24,ATL,NYM,1,4,0,2,Bryce Elder,David Peterson
2025-08-25,ATL,MIA,-1,1,-1,0,Spencer Strider,Edward Cabrera
2025-08-26,ATL,MIA,9,11,1,2,Hurston Waldrep,Sandy Alcantara
2025-08-27,ATL,MIA,11,12,10,11,Joey Wentz,Ryan Gusto
2025-08-28,ATL,PHI,-15,4,-11,4,Cal Quantrill,Aaron Nola
2025-08-29,ATL,PHI,-1,1,0,1,Bryce Elder,Ranger Suarez
2025-08-30,ATL,PHI,-1,2,0,1,Chris Sale,Cristopher Sanchez
2025-08-31,ATL,PHI,2,3,-1,0,Hurston Waldrep,Jesus Luzardo
2025-09-01,ATL,CHC,-1,6,2,6,Spencer Strider,Colin Rea
2025-09-02,ATL,CHC,-1,3,-1,3,Joey Wentz,Shota Imanaga
2025-09-03,ATL,CHC,4,5,-1,0,Bryce Elder,Cade Horton
2025-09-05,ATL,SEA,3,4,1,1,Chris Sale,Logan Gilbert
