date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-06-29,MIN,DET,-3,0,-3,0,Chris Paddack,Tarik Skubal
2025-07-01,MIN,MIA,-2,0,-1,0,Joe Ryan,Edward Cabrera
2025-07-02,MIN,MIA,1,2,1,2,Simeon Woods,Janson Junk
2025-07-03,MIN,MIA,-3,1,-4,0,David Festa,Eury Perez
2025-07-04,MIN,TB,1,4,-1,1,Chris Paddack,Zack Littell
2025-07-05,MIN,TB,1,6,0,5,Cole Sands,Taj Bradley
2025-07-06,MIN,TB,-2,5,0,2,Joe Ryan,Drew Rasmussen
2025-07-08,MIN,CHC,7,8,2,2,Simeon Woods,Shota Imanaga
2025-07-09,MIN,CHC,2,4,2,4,David Festa,Cade Horton
2025-07-10,MIN,CHC,-7,1,-5,1,Chris Paddack,Colin Rea
2025-07-11,MIN,PIT,1,2,1,2,Joe Ryan,Paul Skenes
2025-07-12,MIN,PIT,8,12,8,10,Cole Sands,Mike Burrows
2025-07-13,MIN,PIT,-1,1,0,1,Simeon Woods,Mitch Keller
2025-07-18,MIN,COL,-2,4,-5,1,Chris Paddack,Kyle Freeland
2025-07-19,MIN,COL,-4,6,-5,3,Zebby Matthews,Antonio Senzatela
2025-07-20,MIN,COL,6,7,4,5,Joe Ryan,German Marquez
2025-07-21,MIN,LAD,-3,2,-3,1,David Festa,Shohei Ohtani
2025-07-22,MIN,LAD,3,10,1,6,Simeon Woods,Yoshinobu Yamamoto
2025-07-23,MIN,LAD,-1,3,0,1,Chris Paddack,Tyler Glasnow
2025-07-25,MIN,WSH,1,1,1,1,Zebby Matthews,Mackenzie Gore
2025-07-26,MIN,WSH,-6,3,-3,2,Joe Ryan,Mitchell Parker
2025-07-27,MIN,WSH,-5,2,-5,2,Cole Sands,Jake Irvin
2025-07-28,MIN,BOS,1,5,0,3,Simeon Woods,Richard Fitts
2025-07-29,MIN,BOS,-3,5,-5,1,Pierson Ohl,Lucas Giolito
2025-07-30,MIN,BOS,-12,1,-7,1,Zebby Matthews,Brayan Bello
2025-08-01,MIN,CLE,-1,2,-2,0,Joe Ryan,Gavin Williams
2025-08-02,MIN,CLE,-1,4,0,4,Bailey Ober,Tanner Bibee
2025-08-03,MIN,CLE,1,5,2,4,Jose Urena,Joey Cantillo
2025-08-04,MIN,DET,-3,3,-2,3,Travis Adams,Casey Mize
2025-08-05,MIN,DET,3,6,5,6,Zebby Matthews,Chris Paddack
2025-08-06,MIN,DET,5,9,4,8,Pierson Ohl,Jack Flaherty
2025-08-08,MIN,KC,5,9,7,9,Joe Ryan,Seth Lugo
2025-08-09,MIN,KC,-2,0,-1,0,Bailey Ober,Noah Cameron
2025-08-10,MIN,KC,2,5,1,2,Jose Urena,Ryan Bergert
2025-08-11,MIN,NYY,-4,2,-2,1,Zebby Matthews,Will Warren
2025-08-12,MIN,NYY,-8,1,-4,1,Travis Adams,Carlos Rodon
2025-08-13,MIN,NYY,3,4,3,4,Joe Ryan,Cam Schlittler
2025-08-14,MIN,DET,-1,3,0,3,Bailey Ober,Tarik Skubal
2025-08-15,MIN,DET,-7,0,-7,0,Pierson Ohl,Charlie Morton
2025-08-16,MIN,DET,-3,5,0,3,Zebby Matthews,Casey Mize
2025-08-17,MIN,DET,7,8,7,8,Thomas Hatch,Chris Paddack
2025-08-19,MIN,ATH,-3,3,-3,3,Joe Ryan,Jacob Lopez
2025-08-20,MIN,ATH,-2,2,0,2,Bailey Ober,J T
2025-08-21,MIN,ATH,-5,3,-5,2,Jose Urena,Jack Perkins
2025-08-22,MIN,CWS,2,9,2,6,Zebby Matthews,Aaron Civale
2025-08-23,MIN,CWS,-4,3,-4,2,Mick Abel,Davis Martin
2025-08-24,MIN,CWS,-8,0,-7,0,Taj Bradley,Yoendrys Gomez
2025-08-25,MIN,TOR,-6,4,-6,4,Joe Ryan,Max Scherzer
2025-08-26,MIN,TOR,2,7,-2,2,Bailey Ober,Chris Bassitt
2025-08-27,MIN,TOR,-1,8,2,8,Simeon Woods,Eric Lauer
2025-08-29,MIN,SD,3,7,5,7,Zebby Matthews,Nestor Cortes
2025-08-30,MIN,SD,-9,3,0,3,Taj Bradley,Nick Pivetta
2025-08-31,MIN,SD,5,7,6,6,Joe Ryan,David Morgan
2025-09-01,MIN,CWS,-1,5,0,4,Bailey Ober,Fraser Ellard
2025-09-02,MIN,CWS,-9,3,-2,3,Simeon Woods,Davis Martin
2025-09-03,MIN,CWS,-1,3,2,3,Zebby Matthews,Yoendrys Gomez
2025-09-04,MIN,CWS,-3,8,3,7,Taj Bradley,Fraser Ellard
2025-09-05,MIN,KC,-1,1,-1,1,Pablo Lopez,Michael Wacha
2025-09-06,MIN,KC,-9,2,-9,2,Joe Ryan,Stephen Kolek
2025-09-07,MIN,KC,4,5,3,4,Bailey Ober,Michael Lorenzen
2025-09-08,MIN,LAA,9,12,4,7,Simeon Woods,Caden Dana
2025-09-09,MIN,LAA,-10,2,-9,0,Zebby Matthews,Kyle Hendricks
2025-09-10,MIN,LAA,-1,3,0,3,Taj Bradley,Jose Urena
2025-09-12,MIN,AZ,1,9,4,6,Pablo Lopez,Brandon Pfaadt
2025-09-13,MIN,AZ,-3,2,-2,0,Joe Ryan,Ryne Nelson
