date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-05-11,CHC,NYM,-4,2,-1,1,Matthew Boyd,Griffin Canning
2025-05-12,CHC,MIA,3,5,5,5,Colin Rea,Cal Quantrill
2025-05-13,CHC,MIA,1,5,0,2,Ben Brown,Valente Bellozo
2025-05-14,CHC,MIA,-2,1,-2,1,Jameson Taillon,Ryan Weathers
2025-05-16,CHC,CWS,10,13,5,8,Cade Horton,Shane Smith
2025-05-17,CHC,CWS,4,7,3,6,Matthew Boyd,Sean Burke
2025-05-18,CHC,CWS,4,6,3,4,Colin Rea,Jonathan Cannon
2025-05-19,CHC,MIA,-1,7,1,7,Ben Brown,Edward Cabrera
2025-05-20,CHC,MIA,13,14,8,9,Jameson Taillon,Ryan Weathers
2025-05-21,CHC,MIA,1,2,0,1,Cade Horton,Max Meyer
2025-05-23,CHC,CIN,7,13,-4,2,Matthew Boyd,Hunter Greene
2025-05-24,CHC,CIN,-2,4,-5,1,Colin Rea,Andrew Abbott
2025-05-25,CHC,CIN,3,11,-4,4,Ben Brown,Nick Lodolo
2025-05-26,CHC,COL,2,3,1,2,Jameson Taillon,Carson Palmquist
2025-05-27,CHC,COL,1,4,1,2,Cade Horton,German Marquez
2025-05-28,CHC,COL,1,2,1,2,Matthew Boyd,Tanner Gordon
2025-05-30,CHC,CIN,-4,2,-6,0,Colin Rea,Andrew Abbott
2025-05-31,CHC,CIN,2,2,0,0,Drew Pomeranz,Nick Lodolo
2025-06-01,CHC,CIN,4,7,3,5,Jameson Taillon,Nick Martinez
2025-06-03,CHC,WSH,5,8,4,7,Cade Horton,Trevor Williams
2025-06-04,CHC,WSH,-2,0,0,0,Matthew Boyd,Mackenzie Gore
2025-06-05,CHC,WSH,6,7,5,5,Drew Pomeranz,Jake Irvin
2025-06-06,CHC,DET,-2,1,-1,1,Ben Brown,Tarik Skubal
2025-06-07,CHC,DET,5,6,2,3,Jameson Taillon,Tyler Holton
2025-06-08,CHC,DET,-4,0,-4,0,Cade Horton,Jack Flaherty
2025-06-09,CHC,PHI,-1,3,-1,1,Matthew Boyd,Zack Wheeler
2025-06-10,CHC,PHI,4,8,1,5,Colin Rea,Mick Abel
2025-06-11,CHC,PHI,-5,2,-5,1,Ben Brown,Jesus Luzardo
2025-06-12,CHC,PIT,1,3,3,3,Jameson Taillon,Andrew Heaney
2025-06-13,CHC,PIT,-1,1,0,0,Cade Horton,Paul Skenes
2025-06-14,CHC,PIT,1,2,1,2,Matthew Boyd,Mike Burrows
2025-06-15,CHC,PIT,1,3,0,2,Colin Rea,Mitch Keller
2025-06-17,CHC,MIL,2,5,1,4,Ben Brown,Chad Patrick
2025-06-19,CHC,MIL,-1,7,-5,3,Jameson Taillon,Freddy Peralta
2025-06-20,CHC,SEA,-5,4,0,4,Matthew Boyd,George Kirby
2025-06-21,CHC,SEA,3,10,4,10,Cade Horton,Emerson Hancock
2025-06-22,CHC,SEA,-8,6,-3,4,Colin Rea,Logan Gilbert
2025-06-23,CHC,STL,-6,2,-7,1,Ben Brown,Matthew Liberatore
2025-06-24,CHC,STL,-1,7,-1,7,Jameson Taillon,Michael Mcgreevy
2025-06-25,CHC,STL,8,8,8,8,Matthew Boyd,Erick Fedde
2025-06-26,CHC,STL,3,3,2,2,Shota Imanaga,Andre Pallante
2025-06-27,CHC,HOU,-3,4,-6,1,Cade Horton,Brandon Walter
2025-06-28,CHC,HOU,9,12,7,9,Colin Rea,Lance Mccullers
2025-06-29,CHC,HOU,-2,0,-2,0,Jameson Taillon,Framber Valdez
2025-07-01,CHC,CLE,3,5,2,4,Matthew Boyd,Gavin Williams
2025-07-02,CHC,CLE,1,5,2,5,Shota Imanaga,Tanner Bibee
2025-07-03,CHC,CLE,1,1,0,0,Cade Horton,Joey Cantillo
2025-07-04,CHC,STL,8,11,7,8,Colin Rea,Miles Mikolas
2025-07-05,CHC,STL,-2,6,1,4,Drew Pomeranz,Matthew Liberatore
2025-07-06,CHC,STL,11,11,11,11,Matthew Boyd,Erick Fedde
2025-07-08,CHC,MIN,-7,1,-2,0,Shota Imanaga,Simeon Woods
2025-07-09,CHC,MIN,-2,2,-2,2,Cade Horton,David Festa
2025-07-10,CHC,MIN,7,8,5,6,Colin Rea,Chris Paddack
2025-07-11,CHC,NYY,-11,0,-6,0,Chris Flexen,Carlos Rodon
2025-07-12,CHC,NYY,3,5,4,4,Matthew Boyd,Max Fried
2025-07-13,CHC,NYY,3,4,2,3,Shota Imanaga,Will Warren
2025-07-18,CHC,BOS,3,4,3,4,Colin Rea,Lucas Giolito
2025-07-19,CHC,BOS,6,6,3,3,Shota Imanaga,Brayan Bello
2025-07-20,CHC,BOS,-5,1,1,1,Cade Horton,Garrett Crochet
2025-07-21,CHC,KC,-8,4,-3,4,Ryan Brasier,Noah Cameron
2025-07-22,CHC,KC,6,6,3,3,Matthew Boyd,Rich Hill
2025-07-23,CHC,KC,-4,4,-6,2,Colin Rea,Seth Lugo
2025-07-25,CHC,CWS,-7,5,-11,0,Shota Imanaga,Adrian Houser
2025-07-26,CHC,CWS,5,6,0,0,Cade Horton,Aaron Civale
2025-07-27,CHC,CWS,1,5,3,4,Ben Brown,Grant Taylor
2025-07-28,CHC,MIL,-4,4,-3,3,Matthew Boyd,Jacob Misiorowski
2025-07-29,CHC,MIL,-6,3,-7,2,Colin Rea,Quinn Priester
2025-07-30,CHC,MIL,7,10,5,8,Shota Imanaga,Freddy Peralta
2025-08-01,CHC,BAL,1,1,1,1,Cade Horton,Trevor Rogers
2025-08-02,CHC,BAL,-1,3,3,3,Matthew Boyd,Tomoyuki Sugano
2025-08-03,CHC,BAL,2,5,1,3,Colin Rea,Brandon Young
2025-08-04,CHC,CIN,-1,2,0,2,Michael Soroka,Nick Lodolo
2025-08-05,CHC,CIN,-4,1,0,1,Shota Imanaga,Zack Littell
2025-08-06,CHC,CIN,5,6,2,2,Cade Horton,Andrew Abbott
2025-08-08,CHC,STL,-5,0,-5,0,Matthew Boyd,Michael Mcgreevy
2025-08-09,CHC,STL,8,9,8,9,Colin Rea,Andre Pallante
2025-08-10,CHC,STL,-1,2,0,2,Shota Imanaga,Sonny Gray
2025-08-12,CHC,TOR,-4,1,-4,0,Javier Assad,Jose Berrios
2025-08-13,CHC,TOR,3,4,1,2,Cade Horton,Kevin Gausman
2025-08-14,CHC,TOR,-1,1,1,1,Matthew Boyd,Max Scherzer
2025-08-15,CHC,PIT,-1,2,0,1,Colin Rea,Braxton Ashcraft
2025-08-16,CHC,PIT,2,3,0,1,Shota Imanaga,Mike Burrows
2025-08-17,CHC,PIT,1,4,0,3,Javier Assad,Carmen Mlodzinski
2025-08-18,CHC,MIL,-7,0,-3,0,Cade Horton,Freddy Peralta
2025-08-19,CHC,MIL,2,6,2,6,Jameson Taillon,Brandon Woodruff
2025-08-20,CHC,MIL,1,4,1,3,Colin Rea,Jacob Misiorowski
2025-08-21,CHC,MIL,-3,1,-1,1,Shota Imanaga,Quinn Priester
2025-08-22,CHC,LAA,1,3,1,2,Javier Assad,Tyler Anderson
2025-08-23,CHC,LAA,11,12,10,10,Cade Horton,Victor Mederos
2025-08-24,CHC,LAA,1,4,1,4,Jameson Taillon,Kyle Hendricks
2025-08-26,CHC,SF,-3,2,-3,2,Matthew Boyd,Justin Verlander
2025-08-27,CHC,SF,-9,3,-7,3,Colin Rea,Carson Whisenhunt
2025-08-28,CHC,SF,-1,3,0,3,Shota Imanaga,Logan Webb
2025-08-29,CHC,COL,4,11,6,9,Cade Horton,German Marquez
2025-08-30,CHC,COL,1,4,1,4,Javier Assad,Mccade Brown
2025-08-31,CHC,COL,-1,5,-2,2,Matthew Boyd,Tanner Gordon
2025-09-01,CHC,ATL,1,7,-2,4,Colin Rea,Spencer Strider
2025-09-02,CHC,ATL,1,4,1,4,Shota Imanaga,Joey Wentz
2025-09-03,CHC,ATL,-4,1,1,1,Cade Horton,Bryce Elder
2025-09-05,CHC,WSH,6,11,5,10,Javier Assad,Jake Irvin
2025-09-06,CHC,WSH,-1,1,-1,1,Matthew Boyd,Brad Lord
2025-09-07,CHC,WSH,-3,3,1,2,Drew Pomeranz,Andrew Alvarez
2025-09-08,CHC,ATL,-3,1,-3,0,Shota Imanaga,Bryce Elder
2025-09-09,CHC,ATL,5,6,1,2,Cade Horton,Spencer Strider
2025-09-10,CHC,ATL,1,3,1,3,Jameson Taillon,Chris Sale
2025-09-12,CHC,TB,2,6,2,6,Matthew Boyd,Shane Baz
2025-09-13,CHC,TB,-1,4,0,3,Colin Rea,Drew Rasmussen
2025-09-14,CHC,TB,1,4,-1,2,Shota Imanaga,Adrian Houser
2025-09-15,CHC,PIT,4,4,4,4,Jameson Taillon,Braxton Ashcraft
2025-09-16,CHC,PIT,3,4,3,4,Cade Horton,Paul Skenes
2025-09-17,CHC,PIT,4,8,3,7,Matthew Boyd,Johan Oviedo
2025-09-18,CHC,CIN,-1,0,-1,0,Colin Rea,Hunter Greene
