date,team,opponent,rundifferential,teamruns,rundifferential6,teamruns6,teamstarter,opponentstarter
2025-06-30,KC,SEA,-4,2,-4,1,Michael Wacha,George Kirby
2025-07-01,KC,SEA,3,6,2,5,Michael Lorenzen,Emerson Hancock
2025-07-02,KC,SEA,-1,2,0,1,Noah Cameron,Logan Gilbert
2025-07-03,KC,SEA,1,3,-1,0,Seth Lugo,Logan Evans
2025-07-04,KC,AZ,6,9,6,9,Kris Bubic,Eduardo Rodriguez
2025-07-05,KC,AZ,-6,1,-3,1,Michael Wacha,Ryne Nelson
2025-07-06,KC,AZ,4,4,4,4,Michael Lorenzen,Anthony Desclafani
2025-07-07,KC,PIT,6,9,6,8,Noah Cameron,Andrew Heaney
2025-07-08,KC,PIT,1,4,0,1,Seth Lugo,Mitch Keller
2025-07-09,KC,PIT,1,4,0,3,Kris Bubic,Bailey Falter
2025-07-11,KC,NYM,-5,3,0,1,Michael Wacha,Kodai Senga
2025-07-12,KC,NYM,-2,1,-1,1,Angel Zerpa,Frankie Montas
2025-07-13,KC,NYM,1,3,2,2,Noah Cameron,Clay Holmes
2025-07-18,KC,MIA,-1,7,-1,4,Seth Lugo,Sandy Alcantara
2025-07-19,KC,MIA,-2,1,-1,0,Michael Wacha,Cal Quantrill
2025-07-20,KC,MIA,3,7,6,6,Kris Bubic,Janson Junk
2025-07-21,KC,CHC,8,12,3,7,Noah Cameron,Ryan Brasier
2025-07-22,KC,CHC,-6,0,-3,0,Rich Hill,Matthew Boyd
2025-07-23,KC,CHC,4,8,6,8,Seth Lugo,Colin Rea
2025-07-26,KC,CLE,-1,5,-2,4,Kris Bubic,Tanner Bibee
2025-07-27,KC,CLE,3,4,4,4,Noah Cameron,Joey Cantillo
2025-07-28,KC,ATL,-3,7,-2,2,Rich Hill,Spencer Strider
2025-07-29,KC,ATL,3,9,6,9,Seth Lugo,Erick Fedde
2025-07-30,KC,ATL,1,1,0,0,Angel Zerpa,Joey Wentz
2025-08-01,KC,TOR,6,9,4,5,Michael Wacha,Kevin Gausman
2025-08-02,KC,TOR,-2,2,-2,1,Noah Cameron,Max Scherzer
2025-08-03,KC,TOR,3,7,-1,1,Seth Lugo,Chris Bassitt
2025-08-04,KC,BOS,-3,5,-6,1,Bailey Falter,Brayan Bello
2025-08-05,KC,BOS,-4,2,-2,1,Ryan Bergert,Garrett Crochet
2025-08-06,KC,BOS,4,7,1,3,Michael Wacha,Dustin May
2025-08-08,KC,MIN,-5,4,-7,2,Seth Lugo,Joe Ryan
2025-08-09,KC,MIN,2,2,1,1,Noah Cameron,Bailey Ober
2025-08-10,KC,MIN,-2,3,-1,1,Ryan Bergert,Jose Urena
2025-08-11,KC,WSH,3,7,2,6,Bailey Falter,Cade Cavalli
